NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2702,18.37244,0.011477677,18.153885,0.013295652,18.122961,0.014162803,5123.39,1968.0011,318.9552628587408,-1.239670749690957
2703,17.171225,0.00592781,16.892292,0.0062246793,16.872267,0.0064679263,9286.979,1980.944,318.319058333895,-1.2376310781568651
2704,21.276316,0.09614578,21.170927,0.10216527,21.240025,0.14143115,10234.48,1948.3894,318.17429159283364,-1.2425683296146879
2705,21.574545,0.12456371,21.63068,0.14849102,21.665642,0.19851361,7896.2285,1948.4854,318.5315591364453,-1.2426273151709524
2706,21.82095,0.15433554,21.024302,0.1763308,21.030956,0.17678769,6223.219,1948.4788,318.78720156798954,-1.2426513829049388
2707,22.187935,0.21396287,21.547085,0.22293532,21.640911,0.17625982,5237.386,1946.212,318.93784349659984,-1.2429996587871444
2708,21.061743,0.08027738,20.959993,0.11453504,20.81936,0.13073528,3886.831,1951.0284,319.14421606715064,-1.2422526844721122
2709,21.955612,0.17334208,21.874813,0.16381891,22.309212,0.5077045,10571.015,1948.4697,318.1228756281152,-1.242541488071569
2710,16.653225,0.00456449,16.364864,0.0046026534,16.364864,0.0046026534,3656.5256,1983.8165,319.17940725079274,-1.2372403795906104
2711,16.855074,0.005048844,16.566425,0.0051873643,16.566425,0.0051873643,9161.153,1981.6924,318.33828340020455,-1.2375208718927462
2712,21.473042,0.114000805,20.623438,0.14275132,20.770899,0.12676652,6847.9233,1957.2545,318.69174332059305,-1.2413050483406847
2713,22.061457,0.19064082,21.319073,0.16889857,21.782282,0.17722234,3734.2246,1948.2478,319.1675349248,-1.2426751935668157
2714,21.93707,0.17079946,22.354733,0.3633722,21.975786,0.19859381,3721.549,1947.8721,319.1694718090613,-1.242732387930073
2715,20.732641,0.060996577,20.586897,0.07400136,20.529882,0.12482709,4390.941,1952.7804,319.06718561239416,-1.2419911164697635
2716,20.759966,0.06250426,20.571804,0.073046945,20.480064,0.07518467,2127.0918,1953.7402,319.41310383880557,-1.2417996757620369
2717,17.477537,0.006953722,17.191849,0.0076252394,17.191849,0.0076252394,7289.825,1980.8553,318.6242191421507,-1.2376936229974078
2718,20.795977,0.06442692,20.61233,0.08317012,20.566946,0.116761155,6445.7056,1953.9427,318.75320431725567,-1.2418150439210214
2719,21.4511,0.11186316,21.075325,0.11220113,21.36119,0.3175652,5158.635,1956.1576,318.9498772620711,-1.2414801165886233
2720,20.407703,0.046994515,20.261932,0.067132406,20.177134,0.075959265,3793.129,1954.3146,319.1585340890844,-1.2417493037284886
2721,22.34976,0.24676986,22.304035,0.23015906,22.254799,0.30611393,3119.8555,1950.1793,319.2614118215967,-1.2423688768642855
2722,21.906742,0.16590509,21.990461,0.22207591,21.987179,0.24302812,10087.207,1950.1448,318.19679263768984,-1.2423062606056425
2723,20.608114,0.05522228,20.09552,0.09465522,20.139261,0.09255289,3725.3555,1957.2031,319.16889007109006,-1.2413070037970648
2724,19.113346,0.018270649,18.863276,0.022826515,18.808535,0.026061168,4488.302,1967.4712,319.05230825628774,-1.239747800889936
2725,13.882395,0.0012289627,13.553111,0.0010839765,13.553111,0.0010839765,6793.5034,2041.1168,318.7000594654415,-1.2284945873656683
2726,21.999039,0.18040068,21.909658,0.24948943,21.990292,0.24110822,10444.109,1953.4039,318.1422643081883,-1.2417934125769376
2727,21.529827,0.119646765,21.410202,0.1592882,21.40749,0.22988035,8753.363,1953.4263,318.40059065252535,-1.24185116594041
2728,21.705427,0.13959779,20.134943,0.10809731,20.844343,0.10845856,3736.1602,1953.2047,319.1672391400657,-1.2419179778417968
2729,16.973408,0.0053605777,16.691917,0.005602564,16.691917,0.005602564,7275.077,1985.524,318.62647273647093,-1.2369806457829788
2730,21.881258,0.16336752,20.478909,0.1268302,20.276209,0.15419155,5255.191,1952.2024,318.9351227854191,-1.2420845777255678
2731,19.303024,0.020722816,19.072124,0.025528487,19.039711,0.030357506,8501.698,1966.389,318.43904429416966,-1.2398779421225101
2732,21.276844,0.09633001,21.154747,0.11457187,21.194923,0.1326086,7050.5234,1956.773,318.66078511219155,-1.2413760208913427
2733,19.900246,0.03175133,19.656792,0.043595195,19.629946,0.055869687,3795.4468,1966.0723,319.15817981915666,-1.2399532087153917
2734,18.516426,0.012512306,18.275492,0.014755319,18.275492,0.014755319,4986.9214,1976.9025,318.9761161355325,-1.2383104050384912
2735,22.079645,0.19358343,21.705418,0.23296121,21.83094,0.23837684,10537.262,1955.1873,318.1280325434484,-1.241516890760203
2736,20.571877,0.053662237,20.112513,0.078620024,20.066584,0.08219353,1807.4209,1962.5984,319.46194723814165,-1.2404365629921903
2737,16.51261,0.0042590704,16.23393,0.0042727906,16.23393,0.0042727906,5583.972,1992.1599,318.8848828460157,-1.2359807354277963
2738,21.765272,0.14721096,21.507238,0.16610403,21.406862,0.22881007,8819.805,1957.2198,318.390438710466,-1.2412697397107082
2739,22.058552,0.19030146,21.947687,0.21372533,21.947687,0.21372533,3666.947,1957.0902,319.177815068555,-1.2413233358274216
2740,21.622623,0.12977882,21.624332,0.15612714,21.589691,0.17880931,1930.7489,1959.5322,319.44310371735725,-1.2409089027240494
2741,17.380562,0.0066091046,17.096844,0.0071150004,17.096844,0.0071150004,8486.653,1987.822,318.44134340352286,-1.2366042391069945
2742,22.320238,0.24092698,21.825565,0.24494927,21.933207,0.286328,7310.7896,1958.1932,318.62101547195397,-1.241155199842277
2743,18.028845,0.009402256,17.779146,0.010711973,17.757362,0.011262247,7849.5503,1980.4989,318.5386919438576,-1.2377378741774232
2744,18.573605,0.012937337,18.335207,0.015228224,18.297424,0.017815948,2926.848,1978.2515,319.2909030581907,-1.2380763196142828
2745,20.211105,0.040274218,19.935255,0.05319341,19.84126,0.06342851,7025.7637,1966.8179,318.66456859526056,-1.239841865671403
2746,19.07043,0.017732112,18.841568,0.022692358,18.779268,0.025237951,7655.6147,1971.5487,318.568325429513,-1.2391089598791667
2747,17.18866,0.0059824605,16.91782,0.006309258,16.895407,0.006543664,7465.3115,1988.6476,318.597404377148,-1.2365003620250434
2748,20.84029,0.06664572,20.606968,0.104868844,20.61134,0.10432854,8685.739,1964.8226,318.41092341019106,-1.240112190939746
2749,21.77224,0.14776962,20.629679,0.13733152,21.633959,0.15537222,4629.705,1969.4005,319.03070103753504,-1.2394542513637121
2750,16.457315,0.0041461876,16.150532,0.0041177585,16.150532,0.0041177585,10057.897,2000.6797,318.20127173575867,-1.2345880781442642
2751,22.167442,0.2101001,21.820707,0.24576145,21.181442,0.20815064,9028.185,1960.8301,318.35859957383,-1.240711957282545
2752,22.300253,0.2364785,22.52523,0.21961771,22.260677,0.22608525,3700.7786,1958.612,319.17264548728826,-1.2410913804908426
2753,21.739664,0.1439484,21.331482,0.21104039,21.496624,0.18626349,7599.9644,1963.3942,318.5768288706746,-1.2403557134905463
2754,19.068827,0.01770681,18.875103,0.02295281,18.851984,0.023301821,9461.534,1976.0582,318.2923878119359,-1.2383714556812175
2755,22.028597,0.18546869,21.725183,0.25750518,21.83176,0.33115146,10481.599,1964.2303,318.13653700616175,-1.2401380209924613
2756,19.341442,0.021312246,19.148815,0.02799338,19.148832,0.028113615,6873.705,1974.2576,318.68780384769093,-1.23870730442439
2757,18.072357,0.009629203,17.773901,0.011113981,17.73921,0.011643224,9819.572,1987.8638,318.23768411612144,-1.2365550515126327
2758,21.762846,0.14678544,21.697132,0.14532247,21.682182,0.18287945,2581.1538,1965.5098,319.3437247793045,-1.2400143859549464
2759,19.559153,0.02477637,19.35175,0.03273774,19.347866,0.03322287,7909.937,1973.1453,318.5294647625257,-1.2388599517831693
2760,22.367844,0.2507899,21.847027,0.22741151,22.245516,0.27198726,6373.479,1963.0276,318.7642410587461,-1.240427793742659
2761,21.726799,0.14255613,21.772722,0.16065095,21.764145,0.228113,4576.2104,1965.2092,319.03887533120314,-1.2400941099595908
2762,21.752789,0.14572272,21.006094,0.16924489,21.414898,0.20219974,6810.914,1966.2808,318.69739858445087,-1.2399266075951196
2763,15.785424,0.0029968622,15.468447,0.002830488,15.468447,0.002830488,9572.998,2014.4243,318.2753581002374,-1.2325068925561093
2764,21.547928,0.12172114,20.579588,0.14224058,20.566702,0.21947682,7553.4946,1970.1472,318.58392957293944,-1.2393249419739505
2765,20.421192,0.04744152,20.309736,0.07394056,20.307425,0.08655125,1910.0765,1970.403,319.44626210265704,-1.23924765441694
2766,21.736048,0.1430528,21.386024,0.19381231,21.412777,0.18957601,1492.6152,1965.0688,319.5100465587815,-1.240048495964669
2767,19.203663,0.019417461,18.963156,0.02442113,18.90896,0.027629443,6849.497,1977.6794,318.6915029849517,-1.2381848556355557
