NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
8643,21.198532,0.12632163,19.448553,0.10255909,18.944313,0.0907384,9155.844,3343.399,318.1367121694432,-0.8715075108629585
8644,22.116316,0.28864264,22.00277,0.32483223,21.69921,0.27404627,1013.0236,3338.0127,319.3808364021754,-0.8723762452630243
8645,18.478298,0.013845223,17.729563,0.016897254,17.649103,0.023916658,1804.2008,3372.8098,319.25995485919094,-0.8670737658781787
8646,19.333591,0.026067533,19.070803,0.03662821,19.038788,0.04722192,1299.7291,3351.513,319.33703193287874,-0.8703191541369839
8647,19.37567,0.026927209,19.165552,0.037441704,19.122522,0.041265316,1898.3282,3349.0637,319.24557351075777,-0.8707028690703228
8648,22.046677,0.27032298,21.871643,0.2882927,21.736732,0.30671304,8465.632,3339.173,318.24215669130547,-0.872172903610502
8649,22.047525,0.2712014,21.96287,0.300584,22.1245,0.4370697,7861.615,3338.8125,318.3344368305657,-0.8722429203281598
8650,20.95229,0.101591684,20.727236,0.14194106,20.7825,0.21815272,7465.7305,3344.8816,318.39492081890467,-0.8713243233006374
8651,20.69434,0.08103965,20.651302,0.11374715,20.643772,0.18370329,7871.556,3345.2969,318.33291816264335,-0.8712520869165635
8652,21.545307,0.17230473,21.332514,0.1964337,21.488325,0.24680491,2189.235,3343.1858,319.2011259588358,-0.8716047199478211
8653,21.223839,0.12929785,21.074017,0.18095845,20.916277,0.19824241,656.2257,3343.381,319.43534883770695,-0.8715487152544329
8654,20.916428,0.09851123,20.796465,0.11990074,20.678633,0.16046259,182.23544,3345.9143,319.5077647470085,-0.8711506918521597
8655,21.258707,0.13358384,18.525698,0.0570387,18.204422,0.0536129,9117.105,3344.4792,318.1426301468115,-0.8713436774892315
8656,20.010242,0.045032248,19.892931,0.059996426,19.833656,0.0691576,2007.5695,3350.2683,319.22888260250505,-0.8705203607135676
8657,17.103912,0.0058161686,99.0,99.0,99.0,99.0,3199.0786,3583.6497,319.0468285031513,-0.8348768294967268
8658,21.203602,0.12669027,20.97104,0.1828172,20.91172,0.24011602,8294.044,3342.922,318.2683711593874,-0.8716046495430346
8659,21.63328,0.18616316,21.273905,0.24233633,21.549461,0.22075106,2222.887,3342.8877,319.19598427065307,-0.8716506798664106
8660,22.157064,0.29925954,22.028454,0.23459789,22.271227,0.55202085,8069.1934,3341.3628,318.3027232916839,-0.8718484552872289
8661,19.234413,0.024142949,19.04532,0.033758976,18.983824,0.04111196,3822.6855,3354.052,318.9515460841825,-0.8699564396128905
8662,21.07271,0.11271994,21.009321,0.14204946,20.84905,0.22675018,2382.3252,3350.4292,319.1716235157643,-0.8705003438562929
8663,21.408686,0.15270865,21.067867,0.18269941,21.004189,0.21580544,1489.0695,3347.2993,319.30810338792844,-0.8709661544622164
8664,21.038593,0.109457225,20.620378,0.15219384,20.637394,0.14861567,2235.765,3347.862,319.1940166247906,-0.8708908460769984
8665,21.401302,0.15109612,21.015165,0.19843598,20.871185,0.28509027,1558.2343,3345.9602,319.2975359169314,-0.8711718701423429
8666,11.398351,3.6870342E-4,10.296701,2.2465509E-4,10.296701,2.2465509E-4,8376.868,3734.5454,318.255725911801,-0.8117753295241039
8667,20.912123,0.09806259,20.670006,0.16292499,20.549477,0.17027259,792.92175,3348.4678,319.41446408296315,-0.8707745342930624
8668,19.705986,0.035037313,19.508755,0.04791431,19.504374,0.05404965,4249.7466,3353.591,318.88629339806295,-0.8700272320281731
8669,17.021221,0.0055531897,16.809292,0.0064559714,16.79089,0.0068166987,8908.624,3373.5132,318.1744804786435,-0.8669145898080328
8670,16.191547,0.0035602248,15.986341,0.0038603481,15.986341,0.0038603481,981.8621,3389.0234,319.3855965638732,-0.8645826534083576
8671,19.412342,0.027649326,19.204489,0.035921384,19.17695,0.04345901,1914.4574,3357.4001,319.2431090659347,-0.8694295275769083
8672,21.54208,0.17138948,21.09341,0.20175768,21.660574,0.48297837,4112.4316,3349.1555,318.90727445105756,-0.8707048929947571
8673,17.598965,0.0077851564,17.405687,0.009391413,17.384523,0.010062089,8895.9,3365.5168,318.17642398390353,-0.8681365176008381
8674,21.950281,0.24815264,22.087484,0.32183373,21.91318,0.36030376,8887.592,3348.1636,318.1776928841032,-0.8707877271270507
8675,15.55243,0.0025847002,15.32849,0.0026637334,15.32849,0.0026637334,1216.6779,3393.8906,319.3497203431616,-0.8638435360324885
8676,20.351479,0.060180906,20.342678,0.07497543,20.294392,0.092300765,1474.4608,3352.4326,319.3103353173473,-0.8701816554604943
8677,21.78163,0.21292968,21.746897,0.2539935,21.78438,0.44042414,4055.3296,3353.4744,318.9159993384098,-0.8700450556368123
8678,17.807648,0.008850892,17.631172,0.010681932,17.614399,0.0115227215,471.95804,3368.3308,319.46350090376717,-0.8677330405684988
8679,21.322119,0.14089829,21.32721,0.13467693,21.322657,0.23372892,7818.1465,3350.9617,318.3410782047217,-0.8703879176219033
8680,18.961548,0.019600077,18.297556,0.025618408,18.160948,0.03509531,1796.7551,3370.5542,319.26109249083567,-0.8674182480811358
8681,20.80944,0.089473456,20.313505,0.13136247,20.306278,0.11289106,9024.527,3356.7783,318.15677355793963,-0.8694676353607066
8682,14.696127,0.0017097101,14.443644,0.0016838369,14.443644,0.0016838369,8750.356,3423.808,318.19866020791903,-0.8592358070722291
8683,20.000107,0.04483967,19.785986,0.06264337,19.75332,0.0742781,1348.1942,3359.3848,319.3296270433407,-0.8691174241911178
8684,21.171808,0.12365212,21.206787,0.13839285,21.017624,0.21320559,294.20663,3354.8105,319.4906578527831,-0.8697943709334613
8685,21.139374,0.119859874,20.992893,0.20103802,20.889635,0.20431149,1053.6843,3357.8508,319.3746237819164,-0.86934634665968
8686,20.470743,0.066617526,20.228836,0.088859424,20.2491,0.1459641,4071.596,3357.7002,318.9135139080349,-0.8693994584771904
8687,20.801867,0.08888214,16.89449,0.02996893,17.009308,0.040413365,3584.105,3385.3792,318.9879998010572,-0.8651697101074454
8688,21.597557,0.1801373,21.106241,0.2067282,21.463976,0.18576114,4391.9976,3353.304,318.8645582359725,-0.8700709849891866
8689,18.477432,0.013818549,18.312418,0.017677343,18.30079,0.018933449,9061.03,3365.6208,318.15119727459745,-0.8681157371751126
