NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2393,18.778025,0.014267411,18.51037,0.016902225,18.459803,0.019158866,6788.774,2006.9761,318.7007819626135,-1.2337101061755709
2394,20.808817,0.063325495,20.460346,0.1001009,20.40213,0.10043277,1496.5587,1992.5026,319.50944349671346,-1.2358579926158386
2395,20.068542,0.034437098,19.746933,0.050905503,19.715826,0.05394908,9811.056,1995.8612,318.23898540517746,-1.235333739354896
2396,15.423517,0.002526451,15.111231,0.0022353746,15.111231,0.0022353746,3653.082,2042.2415,319.17993290571735,-1.2283151755067014
2397,22.204819,0.20494702,22.153446,0.22538467,22.237316,0.27394772,2711.2898,1985.9897,319.32383999813334,-1.2368891305919927
2398,21.91754,0.15510873,21.670893,0.20744267,21.747545,0.24178682,8526.946,1988.6222,318.4351867569484,-1.2364809427991221
2399,21.204433,0.086823516,20.191587,0.09123603,20.349361,0.1600561,9783.204,2001.1458,318.243240903986,-1.2345275412542973
2400,21.97517,0.16303968,21.767534,0.20865262,21.766777,0.17921746,5665.8438,1988.6213,318.8723723172357,-1.2365212138675987
2401,22.07014,0.17768934,21.569042,0.20070271,21.88125,0.417647,3877.2742,1988.3531,319.1456760756858,-1.2365507273328558
2402,21.542595,0.11539018,21.375874,0.13330245,21.327208,0.14235854,10462.881,1985.857,318.1393972292547,-1.2368353433911605
2403,21.995428,0.17360789,21.94132,0.27817318,21.702675,0.29259503,1922.1112,1986.9009,319.44442300267843,-1.2367278688753245
2404,21.04398,0.07350127,20.844267,0.09479098,20.817995,0.14328589,4224.715,1992.2745,319.09258560566445,-1.2359560978077053
2405,21.335323,0.094973825,20.398584,0.11474676,20.570768,0.11573636,9570.714,1993.3627,318.2757066096569,-1.2357242417627317
2406,19.942007,0.031212242,19.764128,0.03820748,19.675968,0.050515305,8438.031,1999.833,318.44877286287414,-1.2347707178534575
2407,20.609331,0.051976155,19.941668,0.06459263,20.100727,0.06228403,9641.91,1994.8209,318.26482863762647,-1.2354989301537174
2408,14.95401,0.0020568953,14.614574,0.0017640381,14.614574,0.0017640381,9961.386,2056.131,318.21601851003385,-1.2261214846014916
2409,22.452156,0.25538614,21.981861,0.2489205,21.868532,0.25277993,3135.6028,1988.7705,319.25900518676275,-1.2364739656985626
2410,20.361557,0.04298754,20.168488,0.058775887,20.152515,0.07411385,3586.7722,1996.4662,319.19006566324396,-1.235306829944809
2411,22.27305,0.21416926,21.484941,0.17911649,21.685757,0.19059123,3737.588,1988.8129,319.16702063707936,-1.236478414311389
2412,19.34932,0.020452479,19.133148,0.02468018,19.089283,0.028565736,4305.933,2002.5696,319.0801750101266,-1.2343842855521823
2413,17.320719,0.0063350894,17.034374,0.0064201676,17.034374,0.0064201676,5042.337,2019.7897,318.96764821868135,-1.2317589934710556
2414,21.95798,0.16754715,21.997562,0.17435181,21.857742,0.2553014,2059.539,1990.2454,319.42342490708893,-1.2362211999403563
2415,22.110779,0.18614548,22.083548,0.24512787,21.965418,0.3196156,8036.497,1990.8945,318.5101266103643,-1.2361458057378163
2416,19.751966,0.02707839,19.500072,0.034362618,19.423897,0.039223064,4175.7363,2002.9015,319.10006968208177,-1.2343321273104282
2417,22.157011,0.19558388,22.081146,0.25803834,22.236134,0.2309792,10421.678,1991.6393,318.1456924341457,-1.2359538812920223
2418,20.36245,0.0424857,20.184927,0.053657982,20.144976,0.06159463,5909.055,2002.1122,318.83520804583316,-1.234459686823945
2419,16.736652,0.004732184,16.45304,0.0045929174,16.45304,0.0045929174,6901.9404,2032.1748,318.68348980357786,-1.22985931594046
2420,17.67115,0.007672855,17.380638,0.008036218,17.380638,0.008036218,9721.998,2021.7183,318.25259284465807,-1.2313872916565114
2421,19.775394,0.027529864,19.436903,0.03793261,19.43997,0.038542263,4476.5903,2009.0222,319.0540976305333,-1.233400204525147
2422,19.272411,0.019391466,19.03151,0.0241401,19.020227,0.02606236,4437.855,2008.3062,319.06001659738035,-1.2335092344410783
2423,20.906055,0.066599704,20.824505,0.088978164,20.843771,0.099791564,2885.324,1999.2648,319.29724760627136,-1.2348653747264826
2424,21.143324,0.08197103,20.855032,0.11411446,21.10598,0.10290479,2430.0178,1998.8717,319.366817400865,-1.234914054960863
2425,20.405607,0.043751333,20.302742,0.06271607,20.202429,0.0736685,6104.342,2001.5652,318.80536697002884,-1.23454236722206
2426,19.690851,0.025740832,19.450014,0.033456765,19.41745,0.03719258,6185.5786,2009.3887,318.7929535250044,-1.233346776220683
2427,22.41408,0.24130757,22.357286,0.20096366,22.668509,0.515563,4734.1294,1994.843,319.01474429777545,-1.2355683088475795
2428,22.180782,0.19753453,22.224936,0.19042826,22.355274,0.28349772,3482.4937,1995.0115,319.20599970503946,-1.2355272556257937
2429,19.476912,0.022321107,19.331896,0.028615778,19.300753,0.032289933,8001.0156,2005.2931,318.5155483205011,-1.2339470521387264
2430,15.816024,0.0030216984,15.5028,0.0027338492,15.5028,0.0027338492,4047.5376,2056.3894,319.1196586378782,-1.2261595625517245
2431,22.144691,0.18955825,22.171923,0.17543279,22.15552,0.31608015,4039.291,1996.0182,319.12091918553676,-1.2353819739719047
2432,22.022753,0.16970448,21.719767,0.22495112,21.859917,0.19593263,6874.476,1995.984,318.68768624133565,-1.235388282892313
2433,21.160652,0.084981054,20.992792,0.13236924,21.013645,0.12671667,1523.3138,2000.9996,319.5053554343176,-1.2345609460940838
2434,21.750622,0.1343766,21.127047,0.16745295,21.146975,0.17446418,8395.517,1999.1891,318.45526899743874,-1.234870157199441
2435,21.23927,0.08703225,20.909063,0.11879473,20.913832,0.1276664,8387.41,2001.8069,318.4565076797939,-1.2344704663249944
