NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
339,21.039381,0.07555634,20.816319,0.08874971,20.826387,0.12027987,2602.241,1232.6561,319.3405132944016,-1.3519631842885367
340,21.993513,0.16828452,21.819918,0.20041384,21.592705,0.21086049,4548.1484,1231.3674,319.04316687667864,-1.3521960645227673
341,20.359865,0.043508958,20.121284,0.050786685,20.016647,0.08360984,9227.355,1240.129,318.32815444176595,-1.3507953052066055
342,22.057364,0.17753315,20.5743,0.09658972,20.75961,0.15538816,5665.521,1263.5973,318.8724210097636,-1.3472769057817204
343,21.973965,0.16544887,20.580715,0.09085945,20.902729,0.17731991,5528.5425,1263.5605,318.8933527123012,-1.347282653593269
344,22.133938,0.19173364,21.94737,0.24313708,21.843437,0.24141672,9184.271,1230.9589,318.3347372617386,-1.3521975838040703
345,22.42167,0.24938639,22.704487,0.3348355,22.643574,0.29830837,9621.7705,1228.5865,318.2678901223987,-1.3525435450026226
346,18.457714,0.011876554,18.19009,0.013592716,18.165854,0.0143478485,8941.469,1254.5192,318.3718370935007,-1.3486070356268136
347,21.33659,0.097479135,21.183777,0.13517997,21.199799,0.18617436,2749.2412,1234.565,319.31805138372454,-1.3516756016377003
348,20.405836,0.044190686,20.16643,0.063873984,20.121452,0.07324215,6011.5615,1240.1729,318.8195424181183,-1.3508540555027413
349,22.716612,0.32867703,20.828735,0.12598938,20.840626,0.13538083,5419.0,1264.0,318.91009195391877,-1.3472154939888306
350,22.894545,0.38101175,21.064194,0.13141264,21.146479,0.16572478,5335.0,1264.0,318.9229280152657,-1.3472153946073437
351,18.01319,0.009159892,17.748314,0.009993762,17.723053,0.010609562,4526.5337,1261.6252,319.0464696426191,-1.3475737490058017
352,18.727188,0.014413956,18.45711,0.016510548,18.434057,0.01762644,10483.316,1251.9835,318.1362568557439,-1.3489320816121162
353,20.905783,0.06633265,20.63247,0.102020346,20.531824,0.10389833,4075.727,1239.3004,319.1153569697376,-1.350978844027778
354,21.6412,0.124277815,20.937891,0.16171639,21.272684,0.13025767,6807.0234,1240.3323,318.69798840008923,-1.350822774285549
355,21.898836,0.15602213,20.763536,0.12769593,20.767918,0.16454256,5102.04,1234.8112,318.95852671393874,-1.3516736012444261
356,16.083666,0.0034587767,15.781777,0.0032125248,15.781777,0.0032125248,6936.2334,1292.8927,318.6782444188179,-1.3427920888713352
357,21.050371,0.075432114,20.662907,0.10023988,20.598387,0.13823031,8105.07,1246.8572,318.49963904443166,-1.3498016718838142
358,20.962175,0.07175493,20.037968,0.08239965,19.991177,0.10134911,9962.6455,1247.1335,318.2158080499838,-1.3496964861150738
359,20.542595,0.049269658,20.393702,0.060358737,20.34905,0.08518881,5691.1377,1246.3978,318.8685065293649,-1.3499042190780104
360,21.729605,0.13322042,21.513954,0.14074095,21.706976,0.2998331,6882.2993,1243.2802,318.6864856131883,-1.3503714763766332
